gene_segment,freq
TRBV1,-4.85578323783626e-05
TRBV10-1,-0.009705626910301543
TRBV10-2,-0.006106849676941001
TRBV10-3,0.0036512502303485024
"TRBV11-1, TRBV11-3",8.174609662388611e-05
TRBV11-2,0.010580633783671502
"TRBV11-3, TRBV11-1",-0.0012080062440880425
TRBV12-2,-0.0008740409828104
"TRBV12-3, TRBV12-4",0.005119264951039
TRBV12-5,0.0017830445575925747
TRBV14,0.0015046180034754373
TRBV15,-0.0005103778946784
TRBV18,0.0098001598101655
TRBV19,0.006775461615438905
TRBV2,0.020624257555982503
TRBV20-1,-0.0325282196239729
TRBV21-1,-0.0224130842255536
TRBV23-1,-2.13091335037339e-05
TRBV24-1,-0.0335307214048966
"TRBV24-1, TRBV20-1",2.72486988746287e-05
"TRBV24-1, TRBV6-1, TRBV6-5, TRBV6-6",-4.85578323783626e-05
TRBV25-1,-0.0055390833285243
TRBV27,0.06983988125230309
TRBV28,-0.007641590234489799
TRBV29-1,-0.0179428315734847
"TRBV3-1, TRBV3-2",2.72486988746287e-05
TRBV30,0.00015828564619170017
TRBV4-1,0.0024929185469015997
"TRBV4-1, TRBV4-3",0.0047957710019346
TRBV4-2,-0.0003884626590269
"TRBV4-2, TRBV4-3",8.878518946710007e-05
"TRBV4-3, TRBV4-1, TRBV4-2",0.00020262002286417467
TRBV5-1,-0.0018916146258724001
"TRBV5-4, TRBV5-8",0.0052587488097681
TRBV5-5,0.0013079375459821
"TRBV5-5, TRBV5-3, TRBV5-8",-9.71156647567253e-05
"TRBV5-5, TRBV5-6",0.0006246374552941
"TRBV5-6, TRBV5-5, TRBV5-7",-0.0040655709704719
"TRBV5-6, TRBV5-7, TRBV5-5",0.0011989427504836
"TRBV5-8, TRBV5-4",0.0010626992561105
"TRBV6-1, TRBV6-5",-4.85578323783626e-05
"TRBV6-1, TRBV6-5, TRBV6-6",0.00046567700884840005
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV10-3, TRBV6-4",-4.85578323783626e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",-3.667870163649999e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0012261914493582
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",-0.0005529961616857
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",-0.029855486656508903
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0007791243729984004
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.007976887895484
"TRBV6-1, TRBV6-6, TRBV6-5",0.0189105970189923
"TRBV6-2, TRBV6-3",-0.0002640982953953713
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5",-4.85578323783626e-05
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",-0.0187433232980477
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-1, TRBV6-6",-0.0127481848184111
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0429877254389556
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",-0.004724379781361701
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-7",2.72486988746287e-05
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",-0.0053899193939982
TRBV6-4,0.016933321131886076
"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",2.72486988746287e-05
