gene_segment,freq
TRBV10-1,0.0003702332469455
TRBV10-2,0.005072195483154
TRBV10-3,0.0337001509588455
"TRBV11-1, TRBV11-3",1.23411082315192e-05
TRBV11-2,0.0004259726553343
"TRBV11-2, TRBV11-3, TRBV11-1",-7.03813967892007e-06
"TRBV11-3, TRBV11-1",1.23411082315192e-05
"TRBV12-3, TRBV12-4",0.00018868442089903982
TRBV12-5,-3.51906983946003e-05
TRBV13,2.46822164630384e-05
TRBV14,-0.0003325277360354808
TRBV15,-0.0002239626726049035
TRBV18,0.0001974577317043
TRBV19,0.0009714511505039998
TRBV2,0.0011940450208974
TRBV20-1,0.18883784895658656
TRBV21-1,0.0014068863383931
TRBV23-1,5.30296855259913e-06
TRBV24-1,0.0160056520665344
TRBV25-1,0.0011106997408366
TRBV27,-0.1901522167209816
TRBV28,-0.054873047268993405
TRBV29-1,-0.0153816319975228
TRBV30,-9.14958158259609e-05
"TRBV4-1, TRBV4-3",-0.0005837567506566
"TRBV4-2, TRBV4-3",0.0008822038392059001
"TRBV4-3, TRBV4-1, TRBV4-2",-0.002267918692564804
"TRBV4-3, TRBV4-2",-0.0007058224825400999
"TRBV4-3, TRBV4-2, TRBV4-1",-0.0032656968110189
TRBV5-1,0.0003704281572928191
"TRBV5-4, TRBV5-8",0.0182658147343844
TRBV5-5,0.0004936443292607
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",8.63877576206344e-05
"TRBV5-5, TRBV5-6",0.0003455510304824
"TRBV5-6, TRBV5-5, TRBV5-7",5.1294514399659154e-05
"TRBV5-6, TRBV5-7",-9.14958158259609e-05
"TRBV5-8, TRBV5-4",0.0075904637485999
"TRBV6-1, TRBV6-5, TRBV6-6",0.0635813896087867
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",-7.03813967892007e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",3.70233246945576e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",2.46822164630384e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",-0.0024707815383515994
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",-0.0004152502410562
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.0016290262865603
"TRBV6-2, TRBV6-3",0.00041846626178630004
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.002974207083796
"TRBV6-2, TRBV6-3, TRBV6-4, TRBV6-5, TRBV6-6",1.23411082315192e-05
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0050968776996174
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",0.0001357521905467
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",0.0037393557941503
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6, TRBV6-1",0.0045908922621251
TRBV6-4,-0.0094387751200058
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0062071852745817
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",-0.0020038446170231004
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV10-3",-0.0062991350126334
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",0.0046525978032827
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",0.0082315191904232
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.00017830205742739788
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.006873997284956
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.037344193508577
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",0.0122053560409725
"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",2.46822164630384e-05
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",0.0128717758854745
"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",8.63877576206343e-05
TRBV7-2,0.0027890904603233
"TRBV7-2, TRBV7-8",0.029372429618166596
"TRBV7-2, TRBV7-8, TRBV7-9",-0.0009360725772963
"TRBV7-2, TRBV7-9, TRBV7-3",-0.0005067460568822
"TRBV7-2, TRBV7-9, TRBV7-8",-0.0004293265204141
TRBV7-3,0.0013220364963736006
TRBV7-6,-0.1157186775886398
"TRBV7-6, TRBV7-7",-0.05128509121399054
"TRBV7-7, TRBV7-6",-0.0042439982263888
TRBV7-8,-1.40762793578401e-05
"TRBV7-8, TRBV7-2",-0.0798547017885626
TRBV7-9,0.0477039692681832
"TRBV7-9, TRBV7-6",0.0063045711351798605
TRBV9,0.0056054754047984
