gene_segment,freq
TRBV1,0.0001444192283886
TRBV10-1,0.005699401691767957
TRBV10-2,0.005560140292964363
TRBV10-3,0.019996905302248187
"TRBV11-1, TRBV11-3",0.000722096141943389
TRBV11-2,0.0011192490200120676
"TRBV11-2, TRBV11-3, TRBV11-1",5.1578295853105e-06
"TRBV11-3, TRBV11-1",0.002733649680214309
"TRBV12-3, TRBV12-4",7.2209614194347e-05
TRBV15,0.04250051578295745
TRBV18,0.00038167938931297704
TRBV19,0.004951516401897664
TRBV2,0.0005106251289457395
TRBV20-1,0.25213018361872874
TRBV21-1,0.0007736744377964045
TRBV24-1,0.011646379203630288
TRBV25-1,0.0008923045182586094
TRBV27,0.09825149577057826
TRBV28,0.12117289044769718
TRBV29-1,0.01198679595626097
TRBV30,2.0631318341242e-05
TRBV4-1,7.73674437796575e-05
"TRBV4-1, TRBV4-3",0.001217247782133197
TRBV4-2,0.00010315659170620999
"TRBV4-2, TRBV4-3",0.0005518877656281415
"TRBV4-3, TRBV4-1, TRBV4-2",4.1262636682484e-05
TRBV5-1,0.000407468537239446
TRBV5-4,7.220961419434699e-05
"TRBV5-4, TRBV5-8",0.0025067051784607407
"TRBV5-4, TRBV5-8, TRBV5-5",5.1578295853105e-06
TRBV5-5,4.1262636682484e-05
"TRBV5-5, TRBV5-3, TRBV5-6",1.0315659170621e-05
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",0.000128945739632721
"TRBV5-5, TRBV5-3, TRBV5-8",5.1578295853105e-06
"TRBV5-5, TRBV5-6",2.0631318341242e-05
"TRBV5-6, TRBV5-5, TRBV5-7",0.0003558902413864245
"TRBV5-6, TRBV5-5, TRBV5-7, TRBV5-3",1.54734887559315e-05
"TRBV5-6, TRBV5-7",5.1578295853104995e-05
"TRBV5-6, TRBV5-7, TRBV5-5",0.000541572106457589
"TRBV5-7, TRBV5-6",0.0001289457396327105
"TRBV5-8, TRBV5-4",0.00098514545079411
"TRBV6-1, TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",5.1578295853105e-06
"TRBV6-1, TRBV6-5, TRBV6-6",0.020394058180317462
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",4.1262636682484e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.001175985145450626
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.028595007220960332
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0146791829997933
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.022859500722095825
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-8",0.0001753662059005
"TRBV6-1, TRBV6-6, TRBV6-5, TRBV6-3, TRBV6-8",0.0001650505467299
"TRBV6-2, TRBV6-3",0.0014596657726428
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.000407468537239515
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.000154734887559315
TRBV6-4,0.01839282030121689
"TRBV6-5, TRBV6-1, TRBV6-6",0.0037755312564472
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.000954198473282342
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0043016298741487
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.0093408293789972
"TRBV6-5, TRBV6-6, TRBV6-1",4.1262636682484e-05
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-2, TRBV6-3",5.1578295853105e-06
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",0.0064782339591499
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",0.011166701052197015
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.0006808335052608679
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.0029193315452856
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.026273983907571602
"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",0.000304311945533273
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",0.0011244068495976
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8, TRBV6-2",0.0001702083763152
"TRBV6-5, TRBV6-6, TRBV6-8",8.2525273364968e-05
"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",0.002310707654219
"TRBV6-6, TRBV6-5, TRBV6-8, TRBV6-2, TRBV6-3",0.0004074685372395
"TRBV7-2, TRBV7-8",0.05308953992159979
TRBV7-3,0.029492469568804622
"TRBV7-3, TRBV7-4",0.011692799669898885
TRBV7-6,0.03906540127914124
"TRBV7-6, TRBV28",5.1578295853105e-06
"TRBV7-6, TRBV7-7",0.02356612337528344
"TRBV7-6, TRBV7-7, TRBV7-9",5.67361254384155e-05
"TRBV7-6, TRBV7-9",1.5473488755931502e-05
"TRBV7-7, TRBV7-6",0.004992779038580305
TRBV7-8,0.0019083969465648
"TRBV7-8, TRBV7-2",0.014163400041262058
TRBV7-9,0.05293996286362489
"TRBV7-9, TRBV6-1, TRBV6-5, TRBV6-6",1.0315659170621e-05
"TRBV7-9, TRBV7-3, TRBV5-6, TRBV5-7",5.1578295853105e-06
"TRBV7-9, TRBV7-6",0.001155353827109483
TRBV9,0.00045904683309263455
